Date,Store Number,Inventory quantity,sin_day,cos_day,sin_month,cos_month
2017-11-07,3853,25.172,0.9945218953682733,0.10452846326765346,-0.5000000000000004,0.8660254037844384
2017-11-08,3853,17.292,0.9945218953682734,-0.10452846326765333,-0.5000000000000004,0.8660254037844384
2017-11-09,3853,4.527,0.9510565162951536,-0.30901699437494734,-0.5000000000000004,0.8660254037844384
2017-11-10,3853,4.527,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2017-11-11,3853,4.527,0.7431448254773945,-0.6691306063588579,-0.5000000000000004,0.8660254037844384
2017-11-12,3853,17.887,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384
2017-11-13,3853,23.065,0.40673664307580004,-0.913545457642601,-0.5000000000000004,0.8660254037844384
2017-11-14,3853,15.22,0.20791169081775931,-0.9781476007338057,-0.5000000000000004,0.8660254037844384
2017-11-15,3853,12.1,5.66553889764798e-16,-1.0,-0.5000000000000004,0.8660254037844384
2017-11-17,3853,13.205,-0.4067366430758002,-0.9135454576426009,-0.5000000000000004,0.8660254037844384
2017-11-18,3853,21.555,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384
2017-11-19,3853,13.657,-0.743144825477394,-0.6691306063588585,-0.5000000000000004,0.8660254037844384
2017-11-20,3853,17.999,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2017-11-21,3853,10.289,-0.9510565162951535,-0.30901699437494756,-0.5000000000000004,0.8660254037844384
2017-11-22,3853,6.947,-0.9945218953682733,-0.10452846326765423,-0.5000000000000004,0.8660254037844384
2017-11-23,3853,5.867,-0.9945218953682734,0.10452846326765299,-0.5000000000000004,0.8660254037844384
2017-11-24,3853,22.647,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2017-11-25,3853,13.302,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2017-11-26,3853,18.987,-0.743144825477394,0.6691306063588585,-0.5000000000000004,0.8660254037844384
2017-11-27,3853,12.886,-0.5877852522924734,0.8090169943749473,-0.5000000000000004,0.8660254037844384
2017-11-28,3853,16.84,-0.40673664307580015,0.913545457642601,-0.5000000000000004,0.8660254037844384
2017-11-29,3853,14.13,-0.20791169081775898,0.9781476007338057,-0.5000000000000004,0.8660254037844384
2017-11-30,3853,7.46,-1.133107779529596e-15,1.0,-0.5000000000000004,0.8660254037844384
2017-12-01,3853,4.33,0.20791169081775931,0.9781476007338057,-2.4492935982947064e-16,1.0
2017-12-02,3853,4.33,0.40673664307580015,0.9135454576426009,-2.4492935982947064e-16,1.0
2017-12-03,3853,20.79,0.5877852522924731,0.8090169943749475,-2.4492935982947064e-16,1.0
2017-12-04,3853,9.23,0.7431448254773941,0.6691306063588582,-2.4492935982947064e-16,1.0
2017-12-05,3853,6.442,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2017-12-06,3853,2.342,0.9510565162951535,0.30901699437494745,-2.4492935982947064e-16,1.0
2017-12-07,3853,1.342,0.9945218953682733,0.10452846326765346,-2.4492935982947064e-16,1.0
2017-12-08,3853,9.922,0.9945218953682734,-0.10452846326765333,-2.4492935982947064e-16,1.0
2017-12-09,3853,14.483,0.9510565162951536,-0.30901699437494734,-2.4492935982947064e-16,1.0
2017-12-10,3853,5.495,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0
2017-12-11,3853,9.545,0.7431448254773945,-0.6691306063588579,-2.4492935982947064e-16,1.0
2017-12-12,3853,4.8,0.5877852522924732,-0.8090169943749473,-2.4492935982947064e-16,1.0
2017-12-13,3853,0.61,0.40673664307580004,-0.913545457642601,-2.4492935982947064e-16,1.0
2017-12-14,3853,8.871,0.20791169081775931,-0.9781476007338057,-2.4492935982947064e-16,1.0
2017-12-15,3853,5.281,5.66553889764798e-16,-1.0,-2.4492935982947064e-16,1.0
2017-12-16,3853,10.036,-0.20791169081775907,-0.9781476007338057,-2.4492935982947064e-16,1.0
2017-12-17,3853,20.436,-0.4067366430758002,-0.9135454576426009,-2.4492935982947064e-16,1.0
2017-12-19,3853,8.65,-0.743144825477394,-0.6691306063588585,-2.4492935982947064e-16,1.0
2017-12-20,3853,4.54,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
2017-12-22,3853,10.368,-0.9945218953682733,-0.10452846326765423,-2.4492935982947064e-16,1.0
2017-12-23,3853,16.548,-0.9945218953682734,0.10452846326765299,-2.4492935982947064e-16,1.0
2017-12-24,3853,65.073,-0.9510565162951536,0.30901699437494723,-2.4492935982947064e-16,1.0
2017-12-25,3853,53.888,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2017-12-26,3853,47.83,-0.743144825477394,0.6691306063588585,-2.4492935982947064e-16,1.0
2017-12-27,3853,37.895,-0.5877852522924734,0.8090169943749473,-2.4492935982947064e-16,1.0
